100,0.3,1342,"14:04 17:21:10"
100,0.3,1337,"14:04 17:21:11"
100,0.3,1263,"14:04 17:22:59"
100,0.3,1274,"14:04 17:23:01"
100,0.3,1382,"14:04 17:24:57"
100,0.3,1393,"14:04 17:24:58"
100,0.3,1288,"14:04 17:26:47"
100,0.3,1285,"14:04 17:26:48"
100,0.3,1282,"14:04 17:28:41"
100,0.3,1288,"14:04 17:28:42"
150,0.3,3611,"14:04 17:36:21"
150,0.3,3505,"14:04 17:36:24"
150,0.3,3545,"14:04 17:44:01"
150,0.3,3495,"14:04 17:44:04"
150,0.3,3652,"14:04 17:51:58"
150,0.3,3652,"14:04 17:52:02"
150,0.3,3622,"14:04 17:59:54"
150,0.3,3603,"14:04 17:59:57"
150,0.3,3750,"14:04 18:07:49"
150,0.3,3779,"14:04 18:07:53"
200,0.3,7705,"14:04 18:29:19"
200,0.3,8400,"14:04 18:29:27"
200,0.3,7568,"14:04 18:50:40"
200,0.3,7611,"14:04 18:50:47"
200,0.3,7330,"14:04 19:11:44"
200,0.3,7362,"14:04 19:11:52"
200,0.3,7522,"14:04 19:32:52"
200,0.3,7458,"14:04 19:32:59"
200,0.3,6984,"14:04 19:54:14"
200,0.3,7516,"14:04 19:54:22"
