20,0.8,33,"11:06 03:19:48"
20,0.8,31,"11:06 03:19:48"
20,0.8,30,"11:06 03:19:48"
20,0.8,31,"11:06 03:19:48"
20,0.8,31,"11:06 03:19:48"
20,0.8,31,"11:06 03:19:48"
20,0.8,30,"11:06 03:19:48"
20,0.8,26,"11:06 03:19:50"
20,0.8,26,"11:06 03:19:50"
20,0.8,27,"11:06 03:19:50"
20,0.8,26,"11:06 03:19:50"
20,0.8,26,"11:06 03:19:50"
20,0.8,26,"11:06 03:19:50"
20,0.8,26,"11:06 03:19:50"
20,0.8,26,"11:06 03:19:51"
20,0.8,23,"11:06 03:19:51"
20,0.8,23,"11:06 03:19:51"
20,0.8,23,"11:06 03:19:51"
20,0.8,23,"11:06 03:19:51"
20,0.8,24,"11:06 03:19:51"
20,0.8,24,"11:06 03:19:51"
20,0.8,25,"11:06 03:19:53"
20,0.8,25,"11:06 03:19:53"
20,0.8,25,"11:06 03:19:53"
20,0.8,25,"11:06 03:19:53"
20,0.8,26,"11:06 03:19:53"
20,0.8,26,"11:06 03:19:53"
20,0.8,26,"11:06 03:19:53"
20,0.8,24,"11:06 03:19:54"
20,0.8,24,"11:06 03:19:54"
20,0.8,24,"11:06 03:19:54"
20,0.8,23,"11:06 03:19:54"
20,0.8,23,"11:06 03:19:54"
20,0.8,24,"11:06 03:19:54"
20,0.8,24,"11:06 03:19:54"
25,0.8,36,"11:06 03:19:56"
25,0.8,39,"11:06 03:19:56"
25,0.8,39,"11:06 03:19:56"
25,0.8,40,"11:06 03:19:56"
25,0.8,39,"11:06 03:19:56"
25,0.8,41,"11:06 03:19:56"
25,0.8,39,"11:06 03:19:56"
25,0.8,43,"11:06 03:19:58"
25,0.8,42,"11:06 03:19:58"
25,0.8,44,"11:06 03:19:58"
25,0.8,42,"11:06 03:19:58"
25,0.8,48,"11:06 03:19:59"
25,0.8,52,"11:06 03:19:59"
25,0.8,48,"11:06 03:19:59"
25,0.8,44,"11:06 03:20:01"
25,0.8,46,"11:06 03:20:01"
25,0.8,46,"11:06 03:20:01"
25,0.8,47,"11:06 03:20:01"
25,0.8,46,"11:06 03:20:01"
25,0.8,48,"11:06 03:20:01"
25,0.8,47,"11:06 03:20:01"
25,0.8,44,"11:06 03:20:03"
25,0.8,44,"11:06 03:20:03"
25,0.8,44,"11:06 03:20:03"
25,0.8,44,"11:06 03:20:03"
25,0.8,43,"11:06 03:20:03"
25,0.8,44,"11:06 03:20:03"
25,0.8,45,"11:06 03:20:03"
25,0.8,49,"11:06 03:20:05"
25,0.8,48,"11:06 03:20:05"
25,0.8,52,"11:06 03:20:06"
25,0.8,59,"11:06 03:20:06"
25,0.8,51,"11:06 03:20:06"
25,0.8,47,"11:06 03:20:06"
25,0.8,46,"11:06 03:20:06"
30,0.8,69,"11:06 03:20:09"
30,0.8,67,"11:06 03:20:09"
30,0.8,72,"11:06 03:20:09"
30,0.8,63,"11:06 03:20:09"
30,0.8,62,"11:06 03:20:09"
30,0.8,64,"11:06 03:20:09"
30,0.8,63,"11:06 03:20:09"
30,0.8,74,"11:06 03:20:12"
30,0.8,80,"11:06 03:20:12"
30,0.8,73,"11:06 03:20:12"
30,0.8,74,"11:06 03:20:12"
30,0.8,65,"11:06 03:20:12"
30,0.8,64,"11:06 03:20:12"
30,0.8,62,"11:06 03:20:12"
30,0.8,65,"11:06 03:20:15"
30,0.8,64,"11:06 03:20:15"
30,0.8,62,"11:06 03:20:15"
30,0.8,66,"11:06 03:20:15"
30,0.8,72,"11:06 03:20:15"
30,0.8,60,"11:06 03:20:16"
30,0.8,62,"11:06 03:20:16"
30,0.8,66,"11:06 03:20:18"
30,0.8,64,"11:06 03:20:18"
30,0.8,63,"11:06 03:20:18"
30,0.8,63,"11:06 03:20:18"
30,0.8,81,"11:06 03:20:19"
30,0.8,62,"11:06 03:20:19"
30,0.8,61,"11:06 03:20:19"
30,0.8,83,"11:06 03:20:22"
30,0.8,77,"11:06 03:20:22"
30,0.8,86,"11:06 03:20:22"
30,0.8,73,"11:06 03:20:22"
30,0.8,65,"11:06 03:20:22"
30,0.8,64,"11:06 03:20:22"
30,0.8,61,"11:06 03:20:22"
35,0.8,102,"11:06 03:20:26"
35,0.8,106,"11:06 03:20:26"
35,0.8,94,"11:06 03:20:26"
35,0.8,93,"11:06 03:20:26"
35,0.8,97,"11:06 03:20:27"
35,0.8,93,"11:06 03:20:27"
35,0.8,94,"11:06 03:20:27"
35,0.8,101,"11:06 03:20:31"
35,0.8,101,"11:06 03:20:31"
35,0.8,102,"11:06 03:20:31"
35,0.8,102,"11:06 03:20:31"
35,0.8,104,"11:06 03:20:32"
35,0.8,102,"11:06 03:20:32"
35,0.8,103,"11:06 03:20:32"
35,0.8,108,"11:06 03:20:36"
35,0.8,95,"11:06 03:20:36"
35,0.8,102,"11:06 03:20:36"
35,0.8,94,"11:06 03:20:36"
35,0.8,92,"11:06 03:20:37"
35,0.8,92,"11:06 03:20:37"
35,0.8,92,"11:06 03:20:37"
35,0.8,110,"11:06 03:20:41"
35,0.8,126,"11:06 03:20:42"
35,0.8,110,"11:06 03:20:42"
35,0.8,107,"11:06 03:20:42"
35,0.8,109,"11:06 03:20:42"
35,0.8,127,"11:06 03:20:42"
35,0.8,119,"11:06 03:20:42"
35,0.8,102,"11:06 03:20:46"
35,0.8,104,"11:06 03:20:47"
35,0.8,139,"11:06 03:20:47"
35,0.8,115,"11:06 03:20:47"
35,0.8,128,"11:06 03:20:47"
35,0.8,118,"11:06 03:20:47"
35,0.8,104,"11:06 03:20:47"
40,0.8,167,"11:06 03:20:54"
40,0.8,138,"11:06 03:20:54"
40,0.8,164,"11:06 03:20:54"
40,0.8,166,"11:06 03:20:54"
40,0.8,127,"11:06 03:20:54"
40,0.8,143,"11:06 03:20:54"
40,0.8,138,"11:06 03:20:55"
40,0.8,140,"11:06 03:21:01"
40,0.8,145,"11:06 03:21:01"
40,0.8,145,"11:06 03:21:01"
40,0.8,167,"11:06 03:21:01"
40,0.8,157,"11:06 03:21:01"
40,0.8,144,"11:06 03:21:02"
40,0.8,141,"11:06 03:21:02"
40,0.8,140,"11:06 03:21:08"
40,0.8,140,"11:06 03:21:08"
40,0.8,141,"11:06 03:21:08"
40,0.8,138,"11:06 03:21:09"
40,0.8,141,"11:06 03:21:09"
40,0.8,138,"11:06 03:21:09"
40,0.8,142,"11:06 03:21:09"
40,0.8,133,"11:06 03:21:16"
40,0.8,138,"11:06 03:21:16"
40,0.8,140,"11:06 03:21:16"
40,0.8,156,"11:06 03:21:16"
40,0.8,160,"11:06 03:21:16"
40,0.8,142,"11:06 03:21:17"
40,0.8,140,"11:06 03:21:17"
40,0.8,132,"11:06 03:21:23"
40,0.8,133,"11:06 03:21:23"
40,0.8,131,"11:06 03:21:23"
40,0.8,132,"11:06 03:21:23"
40,0.8,166,"11:06 03:21:24"
40,0.8,142,"11:06 03:21:24"
40,0.8,137,"11:06 03:21:24"
45,0.8,184,"11:06 03:21:33"
45,0.8,186,"11:06 03:21:33"
45,0.8,192,"11:06 03:21:33"
45,0.8,211,"11:06 03:21:33"
45,0.8,184,"11:06 03:21:34"
